acc_rate,track,m,n,current_pitch,current_roll,absoluate_roll,climb_delta,roll_rate_delta,climb_delta_diff,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time1_delta,time2_delta,time3_delta,time4_delta,time5_delta,time6_delta,time7_delta,time8_delta,time9_delta,time10_delta,time11_delta,time12_delta,time13_delta,time14_delta,omega,set,target
-5,-4,0.6065306597126334,0.22,0.75,-0.6,-7,-21,-0.008,0.7,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.044000000000000004,0.026000000000000002,0.026000000000000002,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.995,0.0,-0.002,-10.0,-0.35667494393873245,0.027000000000000003,0.4
685,23,1.5840739849944818,0.3,-0.03,0.1,-8,-15,0.005,-4.4,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.044000000000000004,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.022000000000000002,0.7
-106,-22,1.3231298123374369,0.14,1.32,0.6,-13,-5,-0.005,0.0,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.040999999999999995,0.08199999999999999,0.043,0.043,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,0.0,8.997,0.0,0.0,-10.0,0.1823215567939546,0.043,1.9
-278,-48,1.161834242728283,-0.02,1.58,-1.6,-13,2,0.013999999999999999,1.0,0.039,0.042,0.042,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.08800000000000001,0.044000000000000004,0.044000000000000004,0.044000000000000004,-0.004,0.0,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,0.26236426446749106,0.044000000000000004,1.1
166,15,1.1853048513203654,0.17,0.43,0.3,-10,-11,0.006,-1.8,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,0.9
-61,-6,0.8693582353988059,0.03,0.75,0.5,-5,-2,-0.005,-0.6,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.048,0.024,0.024,0.024,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.024,0.5
-60,-21,0.7866278610665535,0.1,0.58,1.6,-4,-11,-0.019,0.1,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.5
230,-2,1.4333294145603401,0.07,0.33,0.7,-9,-7,0.009000000000000001,1.1,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.021,0.021,0.021,0.021,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.8
109,-14,1.4622845894342245,-0.16,0.34,-0.4,-9,20,0.016,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.015,0.015,0.015,0.03,0.015,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.916290731874155,0.015,0.7
-175,-5,1.1051709180756477,-0.06,0.68,-0.4,-7,-9,0.006,3.6,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.4
-16,-36,0.9801986733067553,0.22,0.77,2.9,-15,-13,-0.026000000000000002,0.1,0.026000000000000002,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.055999999999999994,0.027999999999999997,0.027999999999999997,0.027999999999999997,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.027999999999999997,1.6
-241,-39,0.6703200460356393,-0.05,0.73,-1.4,-14,12,0.015,0.5,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.6
872,8,1.3909681284637803,0.07,-0.27,-2.0,-17,1,0.027000000000000003,0.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,1.0
287,-3,0.951229424500714,0.13,0.32,-1.4,-14,-12,0.0,0.7,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,0.9
22,-17,1.2460767305873808,0.01,0.46,-1.7,-9,3,0.017,0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.4
131,-8,1.568312185490169,0.04,0.39,-0.9,-11,1,0.021,0.0,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.8
302,-39,1.6820276496988864,0.08,0.41,1.2,-9,5,-0.002,-2.7,0.025,0.025,0.025,0.025,0.025,0.024,0.024,0.024,0.024,0.024,0.048,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.024,1.2
-6,-2,1.336427488025472,0.27,0.66,0.5,-14,-4,0.002,-3.3,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.048,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.024,1.1
189,-40,1.1853048513203654,-0.18,0.27,0.3,-12,26,0.013000000000000001,-0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.017,0.017,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.002,0.0,0.002,-10.0,-0.916290731874155,0.015,0.8
-82,-44,0.6376281516217733,-0.11,0.5,-0.2,-7,15,0.006999999999999999,-0.9,0.013999999999999999,0.013999999999999999,0.013999999999999999,0.013999999999999999,0.013999999999999999,0.013999999999999999,0.013999999999999999,0.013999999999999999,0.013999999999999999,0.013999999999999999,0.027999999999999997,0.013999999999999999,0.013999999999999999,0.013999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,8.999,0.0,0.0,-10.0,-0.916290731874155,0.013999999999999999,0.7
-366,-58,0.8187307530779818,-0.19,0.88,0.6,-10,4,-0.006,3.5,0.017,0.017,0.017,0.017,0.017,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.018000000000000002,0.6
125,-23,1.3634251141321778,0.01,0.41,-0.5,-6,-4,0.002,0.5,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.6
-589,-21,0.9417645335842487,-0.08,1.07,0.6,-9,2,-0.005,1.5,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.6
-138,16,2.0137527074704766,0.33,0.75,0.1,-15,-28,-0.013999999999999999,0.2,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.046,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.023,1.3
181,-9,1.3909681284637803,0.02,0.52,0.5,-12,4,0.006999999999999999,-0.2,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.05,0.025,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.025,1.2
-90,-16,0.7046880897187134,0.03,0.59,-0.3,-11,3,0.003,-0.2,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.7
-96,-17,0.9607894391523232,0.05,0.59,-0.6,-10,-2,0.005,0.0,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.5
2,-40,0.9139311852712282,0.07,0.54,0.9,-10,-3,-0.034,-0.3,0.018000000000000002,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,1.2
-101,-23,0.7334469562242892,0.01,0.61,0.8,-8,-4,0.011000000000000001,1.1,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.4
-68,-23,1.6160744021928934,-0.05,1.08,0.2,-10,1,0.004,0.3,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.068,0.034,0.034,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,0.0,0.034,1.2
-76,-1,1.7332530178673953,-0.04,0.55,1.2,-10,8,0.002,-0.2,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.001,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.9
275,18,0.7261490370736909,-0.05,0.41,0.2,-6,5,0.003,-0.1,0.025,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.048,0.024,0.024,0.024,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.024,0.4
-92,16,1.632316219955379,0.04,0.6,-1.8,-8,0,0.002,-0.5,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.6
-392,18,0.8025187979624785,0.13,0.93,0.6,-10,-12,-0.013000000000000001,0.2,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.042,0.021,0.021,0.021,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,0.9
107,20,1.1972173631218102,0.04,0.4,0.3,-6,-4,-0.003,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.4
91,-26,1.5840739849944818,0.08,0.48,-1.8,-16,12,0.023,-0.7,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,1.5
48,60,1.2969300866657718,0.02,0.48,-0.6,-8,1,0.009000000000000001,-0.1,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.6
-195,-4,1.5840739849944818,0.05,0.92,1.3,-17,3,-0.02,1.8,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.052000000000000005,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.026000000000000002,1.8
-562,-23,0.8869204367171575,-0.06,0.99,1.7,-4,3,-0.011000000000000001,0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.4
172,17,0.8869204367171575,0.14,0.42,-0.6,-17,-3,0.0,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,1.0
46,-17,1.4049475905635938,-0.1,0.46,-0.6,-12,17,0.011000000000000001,0.6,0.019,0.019,0.019,0.019,0.019,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.9
545,-5,0.8187307530779818,-0.02,0.05,1.6,-4,-7,-0.01,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.001,-10.0,-0.6931471805599453,0.019,0.5
-283,-44,0.6126263941844161,-0.05,0.8,1.2,-9,9,-0.013000000000000001,-0.5,0.019,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.7
-250,7,1.1972173631218102,-0.08,0.71,1.0,-5,3,-0.013999999999999999,1.3,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.7
376,-9,1.1051709180756477,-0.04,0.16,-1.1,-7,5,0.003,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.5
-305,-24,1.010050167084168,-0.1,0.72,-2.7,-9,12,0.009000000000000001,0.6,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.03,0.015,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,8.999,0.0,0.0,-10.0,-0.916290731874155,0.015,0.5
43,-58,1.4622845894342245,0.13,0.52,0.3,-19,2,-0.008,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,1.6
-101,-8,1.0,0.23,0.67,0.9,-9,-22,-0.032,-0.6,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,0.8
-258,-32,0.6250022682827008,0.05,0.75,-1.5,-13,2,0.005,0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.999,0.0,0.001,-10.0,-0.6931471805599453,0.018000000000000002,0.6
129,18,1.4049475905635938,0.02,0.4,0.9,-5,-2,-0.004,-0.1,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.6
-72,26,0.8693582353988059,0.0,0.55,0.8,-5,5,-0.022000000000000002,-1.0,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.4
131,-14,0.8436648165963837,-0.03,0.36,0.6,-6,4,-0.003,0.0,0.018000000000000002,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.5
44,-14,1.3909681284637803,0.01,0.51,-0.5,-6,1,0.004,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.6
-315,-27,1.3771277643359572,0.0,0.88,-0.7,-7,2,0.005,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.5
-256,3,0.8436648165963837,0.08,0.77,-0.2,-13,-2,0.008,-0.2,0.018000000000000002,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,1.0
46,-36,1.4049475905635938,0.03,0.63,2.3,-8,0,-0.016,-0.5,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.048,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.024,1.1
-279,-56,0.6770568744981647,0.0,0.74,1.6,-13,7,-0.017,-0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.032,0.016,0.016,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-0.002,-10.0,-0.6931471805599453,0.017,0.7
82,-6,1.1388283833246218,0.04,0.45,2.4,-7,-4,-0.023,0.2,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.6
422,9,0.9607894391523232,-0.02,0.14,2.1,-12,5,0.001,0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,1.1
303,-24,1.5219615556186337,-0.17,0.17,2.1,-13,27,0.004,0.0,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.015,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.002,-10.0,-0.916290731874155,0.015,1.2
-357,10,1.161834242728283,0.16,0.87,0.3,-13,-9,-0.011000000000000001,-0.6,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.02,0.9
432,-4,1.1502737988572274,-0.05,0.09,-0.6,-11,9,0.002,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.8
-118,-27,0.5272924240430485,-0.03,0.62,-0.5,-11,8,-0.012,-0.2,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.001,0.0,0.0,0.0,0.0,0.0,-0.0002,0.0,0.001,0.0,9.001,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.5
163,40,0.5015760690660556,0.4,0.55,0.9,-15,-16,-0.018000000000000002,-3.4,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.025,0.025,0.026000000000000002,0.052000000000000005,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.0,0.0,0.0,0.0,-0.001,0.0,-0.0002,0.0,-0.002,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.026000000000000002,0.9
436,4,1.2336780599567432,0.16,0.25,0.3,-13,-13,0.009000000000000001,-0.3,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.046,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.023,1.1
42,-52,1.9347923344020317,0.03,0.67,-1.2,-12,4,0.011000000000000001,0.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.05,0.025,0.025,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-0.002,-10.0,-0.35667494393873245,0.026000000000000002,1.3
-140,-17,0.8436648165963837,-0.07,0.64,0.4,-8,1,-0.005,1.8,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.5
-44,-24,1.2586000099294778,0.1,0.67,-0.5,-12,-2,0.002,-0.6,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.044000000000000004,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.022000000000000002,0.8
